Id,Category
281,1
282,0
283,1
284,1
285,0
286,0
287,0
288,1
289,0
290,1
291,1
292,1
293,0
294,1
295,0
296,1
297,0
298,1
299,1
300,1
301,1
302,1
303,0
304,0
305,1
306,1
307,0
308,1
309,0
310,1
311,1
312,0
313,1
314,1
315,1
316,0
317,0
318,1
319,0
320,0
321,1
322,0
323,1
324,1
325,1
326,1
327,1
328,0
329,1
330,1
331,0
332,0
333,0
334,0
335,1
336,0
337,1
338,0
339,1
340,1
341,0
342,0
343,1
344,0
345,0
346,1
347,1
348,0
349,0
350,0
351,0
352,1
353,0
354,0
355,1
356,0
357,1
358,0
359,0
360,1
361,0
362,0
363,0
364,1
365,1
366,0
367,1
368,1
369,1
370,0
371,0
372,0
373,0
374,0
375,1
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,1
384,0
385,1
386,0
387,1
388,1
389,1
390,0
391,1
392,1
393,0
394,1
395,0
396,0
397,0
398,0
399,1
400,0
401,1
402,0
403,1
404,0
405,0
406,0
407,1
408,0
409,0
410,0
411,0
412,0
413,1
414,0
415,1
416,1
417,1
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,1
426,1
427,1
428,0
429,0
430,1
431,1
432,0
433,0
434,1
435,1
436,1
437,1
438,1
439,0
440,0
441,0
442,1
443,1
444,1
445,0
446,0
447,0
448,0
449,1
450,0
451,0
452,1
453,0
454,0
455,1
456,0
457,0
458,0
459,0
460,1
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,1
470,0
471,1
472,1
473,0
474,1
475,1
476,0
477,0
478,0
479,0
480,0
481,0
482,1
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,0
491,1
492,1
493,0
494,0
495,1
496,1
497,1
498,1
499,0
500,0
501,0
502,1
503,1
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,1
512,1
513,1
514,1
515,0
516,1
517,1
518,0
519,0
520,1
521,1
522,0
523,0
524,0
525,0
526,1
527,0
528,0
529,1
530,0
531,0
532,0
533,1
534,0
535,1
536,0
537,0
538,0
539,1
540,0
541,0
542,1
543,1
544,0
545,1
546,0
547,1
548,1
549,1
550,1
551,0
552,0
553,1
554,1
555,0
556,0
557,0
558,1
559,1
560,1
561,0
562,1
563,1
564,0
565,1
566,0
567,0
568,0
569,0
570,1
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,1
581,1
582,0
583,1
584,0
585,1
586,0
587,0
588,1
589,1
590,0
591,0
592,0
593,0
594,0
595,1
596,0
597,1
598,1
599,1
600,1
601,1
602,0
603,1
604,0
605,0
606,1
607,1
608,0
609,0
610,1
611,0
612,1
613,1
614,0
615,0
616,1
617,1
618,0
619,0
620,0
621,0
622,1
623,1
624,0
625,0
626,0
627,0
628,0
629,0
630,1
631,1
632,1
633,1
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,1
644,0
645,1
646,0
647,1
648,0
649,1
650,0
651,0
652,1
653,0
654,1
655,0
656,0
657,1
658,0
659,0
660,1
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,1
669,1
670,0
671,1
672,0
673,1
674,0
675,1
676,1
677,0
678,1
679,1
680,1
681,0
682,1
683,0
684,0
685,0
686,0
687,0
688,1
689,0
690,0
691,0
692,1
693,0
694,0
695,1
696,1
697,0
698,1
699,0
700,1
701,0
702,1
703,1
704,0
705,1
706,0
707,0
708,1
709,0
710,0
711,1
712,0
713,1
714,1
715,0
716,0
717,1
718,0
719,0
720,0
721,1
722,0
723,0
724,0
725,1
726,1
727,1
728,0
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,0
738,0
739,1
740,1
741,1
742,0
743,0
744,1
745,0
746,0
747,1
748,1
749,1
750,1
751,1
752,0
753,1
754,1
755,0
756,1
757,1
758,1
759,1
760,0
761,0
762,1
763,1
764,1
765,0
766,1
767,0
768,1
769,0
770,1
771,1
772,1
773,0
774,1
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,1
783,1
784,0
785,1
786,1
787,0
788,1
789,0
790,1
791,1
792,1
793,0
794,0
795,1
796,1
797,0
798,0
799,1
800,1
801,0
802,0
803,0
804,1
805,0
806,0
807,0
808,1
809,1
810,1
811,1
812,0
813,1
814,0
815,1
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,1
826,0
827,1
828,1
829,1
830,0
831,1
832,0
833,0
834,1
835,1
836,0
837,0
838,0
839,1
840,1
841,1
842,0
843,0
844,0
845,1
846,0
847,1
848,0
849,0
850,1
851,0
852,1
853,1
854,1
855,1
856,1
857,0
858,0
859,0
860,1
861,1
862,1
863,0
864,0
865,0
866,1
867,0
868,1
869,0
870,1
871,0
872,0
873,0
874,1
875,0
876,0
877,1
878,0
879,0
880,0
881,0
882,1
883,1
884,0
885,0
886,0
887,0
888,1
889,0
890,0
891,0
892,1
893,0
894,1
895,1
896,0
897,1
898,0
899,0
900,0
901,1
902,0
903,1
904,0
905,1
906,1
907,1
908,1
909,1
910,1
911,0
912,0
913,0
914,0
915,1
916,0
917,0
918,0
919,0
920,0
921,0
922,1
923,1
924,1
925,0
926,0
927,1
928,0
929,1
930,1
931,1
932,1
933,0
934,0
935,0
936,0
937,0
938,1
939,0
940,1
941,0
942,1
943,1
944,0
945,1
946,0
947,0
948,0
949,1
950,0
951,1
952,0
953,1
954,1
955,1
956,1
957,1
958,0
959,0
960,0
961,0
962,0
963,1
964,1
965,1
966,0
967,0
968,0
969,1
970,0
971,0
972,0
973,1
974,0
975,1
976,0
977,1
978,0
979,1
980,1
981,0
982,1
983,1
984,1
985,1
986,1
987,1
988,0
989,0
990,0
991,1
992,0
993,1
994,0
995,0
996,1
997,1
998,1
999,0
1000,1
1001,0
1002,1
1003,1
1004,0
1005,1
1006,0
1007,0
1008,1
1009,0
1010,0
1011,1
1012,0
1013,1
1014,1
1015,0
1016,0
1017,1
1018,1
1019,0
1020,0
1021,0
1022,0
1023,1
1024,1
1025,1
1026,1
1027,0
1028,0
1029,0
1030,0
1031,1
1032,0
1033,0
1034,0
1035,0
1036,1
1037,1
1038,0
1039,1
1040,0
1041,1
1042,0
1043,1
1044,0
1045,1
1046,0
1047,1
1048,1
1049,1
1050,1
1051,0
1052,1
1053,1
1054,1
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
1061,0
1062,0
1063,0
1064,1
1065,1
1066,0
1067,0
1068,1
1069,0
1070,0
1071,1
1072,0
1073,1
1074,1
1075,0
1076,1
1077,1
1078,0
1079,0
1080,0
1081,1
1082,1
1083,1
1084,0
1085,0
1086,1
1087,1
1088,0
1089,1
1090,0
1091,0
1092,1
1093,0
1094,1
1095,0
1096,0
1097,0
1098,1
1099,0
1100,1
1101,1
1102,0
1103,1
1104,1
1105,0
1106,0
1107,0
1108,1
1109,1
1110,1
1111,1
1112,0
1113,0
1114,1
1115,0
1116,0
1117,0
1118,1
1119,0
1120,1
1121,1
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,1
1131,1
1132,0
1133,1
1134,1
1135,0
1136,1
1137,0
1138,0
1139,0
1140,0
1141,1
1142,0
1143,0
1144,0
1145,1
1146,0
1147,1
1148,0
1149,0
1150,0
1151,1
1152,0
1153,1
1154,0
1155,0
1156,0
1157,0
1158,0
1159,1
1160,1
1161,0
1162,1
1163,0
1164,1
1165,1
1166,1
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,1
1179,1
1180,1
1181,0
1182,1
1183,0
1184,0
1185,1
1186,1
1187,1
1188,1
1189,1
1190,1
1191,0
1192,0
1193,0
1194,1
1195,1
1196,0
1197,0
1198,1
1199,1
1200,0
1201,0
1202,1
1203,0
1204,0
1205,0
1206,0
1207,0
1208,1
1209,0
1210,1
1211,0
1212,1
1213,0
1214,1
1215,0
1216,1
1217,1
1218,0
1219,0
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,0
1228,0
1229,1
1230,0
1231,0
1232,1
1233,0
1234,1
1235,0
1236,1
1237,0
1238,1
1239,1
1240,1
1241,0
1242,1
1243,0
1244,0
1245,0
1246,1
1247,0
1248,1
1249,0
1250,1
1251,1
1252,1
1253,0
1254,0
1255,0
1256,0
1257,1
1258,1
1259,1
1260,0
1261,0
1262,0
1263,1
1264,0
1265,1
1266,0
1267,0
1268,0
1269,1
1270,1
1271,0
1272,0
1273,1
1274,0
1275,1
1276,0
1277,1
1278,0
1279,0
1280,0
1281,1
1282,1
1283,1
1284,0
1285,1
1286,0
1287,0
1288,1
1289,1
1290,0
1291,1
1292,0
1293,0
1294,0
1295,1
1296,0
1297,1
1298,0
1299,1
1300,0
1301,1
1302,0
1303,0
1304,0
1305,0
1306,1
1307,0
1308,0
1309,1
1310,1
1311,0
1312,0
1313,1
1314,0
1315,1
1316,0
1317,1
1318,1
1319,1
1320,0
1321,0
1322,0
1323,1
1324,0
1325,1
1326,1
1327,1
1328,1
1329,0
1330,1
1331,0
1332,1
1333,0
1334,0
1335,1
1336,0
1337,1
1338,0
1339,0
1340,1
1341,0
1342,0
1343,1
1344,0
1345,1
1346,0
1347,1
1348,0
1349,1
1350,0
1351,1
1352,0
1353,0
1354,1
1355,0
1356,1
1357,1
1358,0
1359,1
1360,1
1361,0
1362,1
1363,0
1364,0
1365,1
1366,0
1367,0
1368,1
1369,1
1370,1
1371,1
1372,1
1373,0
1374,1
1375,0
1376,1
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,1
1384,1
1385,1
1386,1
1387,0
1388,0
1389,0
1390,0
1391,1
1392,0
1393,1
1394,0
1395,1
1396,0
1397,1
1398,1
1399,0
1400,0
1401,1
1402,0
1403,1
1404,0
1405,0
1406,1
1407,0
1408,1
1409,0
1410,0
1411,0
1412,1
1413,0
1414,1
1415,0
1416,1
1417,0
1418,1
1419,0
1420,0
1421,1
1422,1
1423,1
1424,0
1425,1
1426,0
1427,0
1428,0
1429,0
1430,0
1431,1
1432,1
1433,0
1434,0
1435,0
1436,1
1437,1
1438,0
1439,1
1440,1
1441,1
1442,1
1443,1
1444,0
1445,0
1446,1
1447,1
1448,1
1449,0
1450,0
1451,0
1452,1
1453,0
1454,1
1455,0
1456,0
1457,1
1458,0
1459,1
1460,1
1461,1
1462,0
1463,0
1464,0
1465,1
1466,0
1467,1
1468,0
1469,1
1470,0
1471,1
1472,1
1473,1
1474,0
1475,1
1476,0
1477,0
1478,0
1479,1
1480,0
1481,1
1482,1
1483,0
1484,0
1485,0
1486,1
1487,0
1488,1
1489,1
1490,1
1491,1
1492,0
1493,1
1494,0
1495,0
1496,1
1497,1
1498,0
1499,0
1500,1
1501,0
1502,0
1503,0
1504,1
1505,1
1506,0
1507,0
1508,0
1509,1
1510,1
1511,0
1512,1
1513,1
1514,0
1515,1
1516,1
1517,0
1518,1
1519,0
1520,1
1521,1
1522,0
1523,0
1524,1
1525,0
1526,1
1527,1
1528,1
1529,0
1530,1
1531,1
1532,0
1533,0
1534,1
1535,0
1536,0
1537,1
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,1
1548,1
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,1
1559,1
1560,1
1561,0
1562,0
1563,1
1564,1
1565,0
1566,0
1567,0
1568,1
1569,0
1570,1
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,1
1579,1
1580,0
1581,1
1582,0
1583,0
1584,1
1585,0
1586,1
1587,1
1588,0
1589,1
1590,0
1591,1
1592,0
1593,1
1594,1
1595,1
1596,0
1597,1
1598,1
1599,1
1600,0
1601,1
1602,0
1603,1
1604,0
1605,1
1606,1
1607,0
1608,1
1609,1
1610,0
1611,0
1612,1
1613,0
1614,0
1615,1
1616,1
1617,0
1618,0
1619,1
1620,1
1621,0
1622,1
1623,0
1624,1
1625,0
1626,0
1627,0
1628,1
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,1
1637,0
1638,1
1639,0
1640,0
1641,1
1642,1
1643,0
1644,1
1645,1
1646,0
1647,1
1648,0
1649,1
1650,1
1651,0
1652,0
1653,0
1654,0
1655,0
1656,1
1657,1
1658,0
1659,0
1660,1
1661,0
1662,0
1663,0
1664,1
1665,1
1666,0
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,0
1676,1
1677,0
1678,0
1679,0
1680,1
1681,0
1682,1
1683,0
1684,1
1685,0
1686,1
1687,0
1688,0
1689,0
1690,1
1691,0
1692,1
1693,0
1694,0
1695,1
1696,0
1697,0
1698,0
1699,1
1700,0
1701,1
1702,0
1703,1
1704,1
1705,1
1706,0
1707,1
1708,1
1709,1
1710,1
1711,0
1712,0
1713,0
1714,0
1715,1
1716,1
1717,0
1718,0
1719,0
1720,1
1721,1
1722,0
1723,1
1724,1
1725,1
1726,1
1727,0
1728,1
1729,1
1730,0
1731,1
1732,0
1733,0
1734,0
1735,1
1736,0
1737,0
1738,1
1739,1
1740,1
1741,0
1742,0
1743,1
1744,0
1745,0
1746,1
1747,1
1748,0
1749,0
1750,1
1751,0
1752,1
1753,0
1754,1
1755,1
1756,0
1757,0
1758,0
1759,1
1760,0
1761,1
1762,1
1763,0
1764,1
1765,1
1766,1
1767,0
1768,1
1769,0
1770,0
1771,0
1772,1
1773,1
1774,1
1775,1
1776,0
1777,1
1778,1
1779,1
1780,1
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,1
1791,1
1792,1
1793,0
1794,1
1795,0
1796,1
1797,0
1798,0
1799,1
1800,1
1801,1
1802,0
1803,1
1804,0
1805,1
1806,0
1807,1
1808,1
1809,1
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,1
1818,0
1819,1
1820,0
1821,0
1822,1
1823,1
1824,1
1825,1
1826,0
1827,1
1828,0
1829,1
1830,1
1831,1
1832,0
1833,0
1834,1
1835,0
1836,1
1837,0
1838,1
1839,1
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,1
1848,1
1849,1
1850,1
1851,1
1852,0
1853,1
1854,1
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,1
1862,1
1863,1
1864,0
1865,1
1866,1
1867,1
1868,0
1869,1
1870,0
1871,1
1872,0
1873,0
1874,0
1875,1
1876,1
1877,0
1878,1
1879,0
1880,0
1881,0
1882,0
1883,0
1884,1
1885,0
1886,0
1887,0
1888,0
1889,0
1890,1
1891,1
1892,1
1893,1
1894,1
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,1
1904,1
1905,1
1906,1
1907,0
1908,0
1909,0
1910,0
1911,1
1912,1
1913,1
1914,0
1915,0
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,0
1926,1
1927,0
1928,0
1929,1
1930,0
1931,1
1932,1
1933,0
1934,0
1935,0
1936,1
1937,0
1938,0
1939,1
1940,1
1941,0
1942,1
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,1
1952,0
1953,0
1954,0
1955,1
1956,0
1957,0
1958,1
1959,1
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,1
1968,0
1969,0
1970,1
1971,1
1972,0
1973,0
1974,1
1975,0
1976,1
1977,1
1978,0
1979,0
1980,0
1981,1
1982,1
1983,1
1984,1
1985,0
1986,0
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,0
1997,0
1998,0
1999,1
2000,1
2001,0
2002,0
2003,1
2004,0
2005,1
2006,0
2007,0
2008,1
2009,1
2010,0
2011,1
2012,0
2013,1
2014,1
2015,1
2016,1
2017,0
2018,0
2019,0
2020,0
2021,1
2022,0
2023,0
2024,0
2025,0
2026,1
2027,1
2028,0
2029,1
2030,1
2031,1
2032,0
2033,1
2034,1
2035,0
2036,1
2037,0
2038,0
2039,0
2040,1
2041,0
2042,0
2043,0
2044,1
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,1
2056,1
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,1
2065,0
2066,1
2067,1
2068,0
2069,1
2070,0
2071,0
2072,0
2073,1
2074,0
2075,0
2076,0
2077,0
2078,0
2079,1
2080,1
2081,0
2082,0
2083,1
2084,0
2085,1
2086,1
2087,0
2088,1
2089,1
2090,1
2091,1
2092,0
2093,0
2094,0
2095,1
2096,0
2097,0
2098,1
2099,0
2100,0
2101,0
2102,1
2103,0
2104,1
2105,0
2106,0
2107,1
2108,0
2109,1
2110,0
2111,0
2112,1
2113,1
2114,0
2115,1
2116,1
2117,0
2118,0
2119,0
2120,0
2121,1
2122,0
2123,0
2124,0
2125,0
2126,1
2127,0
2128,1
2129,1
2130,0
2131,0
2132,1
2133,1
2134,1
2135,0
2136,0
2137,0
2138,1
2139,1
2140,0
2141,0
2142,0
2143,0
2144,0
2145,1
2146,1
2147,1
2148,0
2149,1
2150,1
2151,0
2152,0
2153,1
2154,0
2155,0
2156,1
2157,1
2158,0
2159,0
2160,1
2161,0
2162,1
2163,1
2164,1
2165,0
2166,1
2167,0
2168,1
2169,1
2170,0
2171,1
2172,1
2173,0
2174,1
2175,1
2176,1
2177,0
2178,1
2179,1
2180,0
2181,1
2182,0
2183,0
2184,1
2185,0
2186,0
2187,0
2188,0
2189,1
2190,0
2191,0
2192,0
2193,1
2194,0
2195,0
2196,0
2197,0
2198,1
2199,0
2200,0
2201,0
2202,1
2203,0
2204,0
2205,1
2206,1
2207,0
2208,0
2209,1
2210,1
2211,0
2212,1
2213,1
2214,0
2215,1
2216,1
2217,1
2218,1
2219,0
2220,1
2221,1
2222,0
2223,0
2224,0
2225,1
2226,0
2227,1
2228,0
2229,0
2230,0
2231,1
2232,0
2233,1
2234,0
2235,0
2236,0
2237,0
2238,1
2239,0
2240,0
2241,0
2242,1
2243,0
2244,1
2245,0
2246,0
2247,1
2248,0
2249,0
2250,0
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,1
2258,0
2259,1
2260,0
2261,1
2262,0
2263,0
2264,0
2265,1
2266,0
2267,0
2268,1
2269,1
2270,0
2271,0
2272,0
2273,1
2274,1
2275,1
2276,1
2277,0
2278,1
2279,0
2280,1
2281,1
2282,0
2283,0
2284,1
2285,0
2286,1
2287,0
2288,0
2289,1
2290,0
2291,1
2292,0
2293,0
2294,0
2295,1
2296,0
2297,0
2298,0
2299,1
2300,0
2301,0
2302,1
2303,1
2304,1
2305,1
2306,0
2307,0
2308,1
2309,0
2310,0
2311,1
2312,0
2313,1
2314,0
2315,1
2316,1
2317,0
2318,1
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,1
2331,1
2332,1
2333,0
2334,0
2335,1
2336,0
2337,1
2338,0
2339,1
2340,0
2341,1
2342,1
2343,0
2344,0
2345,1
2346,0
2347,0
2348,0
2349,1
2350,1
2351,1
2352,0
2353,0
2354,1
2355,0
2356,1
2357,1
2358,0
2359,1
2360,0
2361,0
2362,0
2363,0
2364,1
2365,1
2366,1
2367,0
2368,1
2369,1
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,1
2378,1
2379,1
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,1
2387,0
2388,0
2389,1
2390,1
2391,1
2392,0
2393,1
2394,0
2395,0
2396,0
2397,1
2398,0
2399,0
2400,0
2401,0
2402,1
2403,0
2404,1
2405,0
2406,1
2407,1
2408,1
2409,0
2410,1
2411,0
2412,1
2413,0
2414,1
2415,0
2416,0
2417,1
2418,0
2419,1
2420,0
2421,1
2422,1
2423,0
2424,1
2425,0
2426,0
2427,0
2428,0
2429,0
2430,1
2431,1
2432,1
2433,1
2434,0
2435,1
2436,1
2437,1
2438,1
2439,0
2440,0
2441,0
2442,1
2443,0
2444,0
2445,1
2446,1
2447,1
2448,0
2449,1
2450,0
2451,0
2452,0
2453,1
2454,0
2455,1
2456,1
2457,1
2458,0
2459,1
2460,0
2461,0
2462,0
2463,1
2464,1
2465,1
2466,0
2467,0
2468,1
2469,0
2470,0
2471,0
2472,0
2473,1
2474,0
2475,1
2476,0
2477,1
2478,0
2479,0
2480,0
2481,0
2482,1
2483,1
2484,1
2485,0
2486,1
2487,1
2488,0
2489,0
2490,1
2491,0
2492,0
2493,0
2494,0
2495,1
2496,1
2497,0
2498,1
2499,1
2500,0
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,0
2509,1
2510,1
2511,0
2512,0
2513,1
2514,0
2515,1
2516,1
2517,1
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,1
2525,0
2526,1
2527,0
2528,1
2529,0
2530,0
2531,0
2532,0
2533,1
2534,1
2535,1
2536,0
2537,1
2538,1
2539,0
2540,0
2541,1
2542,1
2543,0
2544,0
2545,1
2546,0
2547,1
2548,0
2549,1
2550,1
2551,1
2552,0
2553,1
2554,0
2555,1
2556,1
2557,1
2558,1
2559,0
2560,0
2561,0
2562,1
2563,1
2564,1
2565,0
2566,0
2567,0
2568,0
2569,0
2570,1
2571,0
2572,0
2573,0
2574,1
2575,0
2576,0
2577,0
2578,1
2579,1
2580,1
2581,0
2582,0
2583,1
2584,1
2585,0
2586,1
2587,1
2588,0
2589,0
2590,0
2591,1
2592,0
2593,1
2594,0
2595,1
2596,0
2597,0
2598,0
2599,1
2600,0
2601,1
2602,0
2603,1
2604,0
2605,1
2606,0
2607,0
2608,0
2609,1
2610,0
2611,0
2612,1
2613,1
2614,1
2615,1
2616,1
2617,0
2618,0
2619,0
2620,0
2621,1
2622,1
2623,1
2624,0
2625,0
2626,1
2627,0
2628,1
2629,1
2630,0
2631,1
2632,0
2633,1
2634,1
2635,1
2636,1
2637,0
2638,1
2639,0
2640,0
2641,1
2642,0
2643,1
2644,1
2645,1
2646,0
2647,1
2648,1
2649,0
2650,0
2651,0
2652,0
2653,1
2654,1
2655,0
2656,0
2657,0
2658,1
2659,0
2660,1
2661,1
2662,0
2663,0
2664,1
2665,1
2666,0
2667,0
2668,0
2669,1
2670,1
2671,1
2672,0
2673,1
2674,0
2675,0
2676,1
2677,0
2678,1
2679,0
2680,1
2681,0
2682,1
2683,0
2684,1
2685,1
2686,1
2687,1
2688,1
2689,0
2690,1
2691,0
2692,1
2693,0
2694,0
2695,0
2696,1
2697,0
2698,1
2699,0
2700,0
2701,1
2702,0
2703,1
2704,0
2705,0
2706,0
2707,0
2708,0
2709,1
2710,0
2711,0
2712,1
2713,1
2714,1
2715,1
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,1
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,1
2731,0
2732,1
2733,0
2734,0
2735,1
2736,1
2737,1
2738,1
2739,0
2740,1
2741,0
2742,0
2743,0
2744,0
2745,1
2746,1
2747,1
2748,0
2749,0
2750,1
2751,1
2752,0
2753,1
2754,0
2755,0
2756,1
2757,1
2758,0
2759,1
2760,1
2761,0
2762,0
2763,1
2764,0
2765,1
2766,0
2767,0
2768,0
2769,1
2770,1
2771,0
2772,0
2773,1
2774,1
2775,1
2776,0
2777,1
2778,0
2779,0
2780,1
2781,0
2782,1
2783,0
2784,1
2785,1
2786,0
2787,1
2788,1
2789,1
2790,0
2791,1
2792,0
2793,1
2794,0
2795,0
2796,0
2797,0
2798,1
2799,1
2800,0
2801,0
2802,0
2803,0
2804,1
2805,1
2806,1
2807,1
2808,0
2809,1
2810,1
2811,1
2812,0
2813,1
2814,1
2815,1
2816,0
2817,1
2818,1
2819,1
2820,1
2821,1
2822,0
2823,1
2824,1
2825,0
2826,0
2827,1
2828,1
2829,1
2830,0
2831,0
2832,1
2833,1
2834,0
2835,0
2836,0
2837,0
2838,1
2839,0
2840,1
2841,0
2842,0
2843,0
2844,1
2845,1
2846,0
2847,1
2848,0
2849,1
2850,1
2851,0
2852,0
2853,0
2854,1
2855,0
2856,1
2857,0
2858,0
2859,1
2860,1
2861,1
2862,1
2863,1
2864,0
2865,0
2866,1
2867,1
2868,0
2869,0
2870,1
2871,1
2872,1
2873,1
2874,1
2875,0
2876,0
2877,0
2878,0
2879,0
2880,1
2881,0
2882,0
2883,0
2884,1
2885,1
2886,1
2887,0
2888,1
2889,0
2890,1
2891,1
2892,0
2893,1
2894,1
2895,1
2896,1
2897,0
2898,1
2899,1
2900,0
2901,0
2902,0
2903,1
2904,0
2905,0
2906,0
2907,1
2908,0
2909,0
2910,0
2911,1
2912,0
2913,1
2914,1
2915,1
2916,0
2917,1
2918,1
2919,1
2920,0
2921,0
2922,1
2923,1
2924,0
2925,0
2926,0
2927,1
2928,1
2929,0
2930,0
2931,0
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,0
2939,0
2940,0
2941,1
2942,0
2943,1
2944,0
2945,1
2946,0
2947,0
2948,1
2949,0
2950,0
2951,0
2952,1
2953,1
2954,1
2955,1
2956,1
2957,0
2958,0
2959,1
2960,1
2961,1
2962,0
2963,0
2964,0
2965,0
2966,1
2967,0
2968,1
2969,1
2970,0
2971,1
2972,1
2973,1
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,0
2981,1
2982,0
2983,0
2984,1
2985,0
2986,1
2987,0
2988,1
2989,1
2990,0
2991,1
2992,0
2993,0
2994,1
2995,1
2996,1
2997,1
